path,category,slug,w,h,orientation,quality,publish,people,tags,alt_cs,alt_en,alt_de,caption_cs,caption_en,caption_de,source_file,note
/images/library/mineral-bath/underwater-massage-portrait-setup.jpg,mineral-bath,underwater-massage-portrait-setup,1067,1600,portrait,good,yes,yes,underwater-massage hydrotherapy mineral-bath therapist,"Žena sedí v lázeňské vaně, terapeutka se naklání přes okraj vany, snímek na výšku.","Woman sitting in a spa tub as a therapist leans over the rim, portrait framing of the same setup.","Frau sitzt in einer Kurwanne, während sich eine Therapeutin über den Wannenrand beugt, im Hochformat.",Příprava na podvodní masáž v lázeňské vaně.,Preparing for an underwater jet massage in a spa treatment bath.,Vorbereitung auf eine Unterwassermassage im Kurbad.,Leceni klasicke procedury/Underwater massage (10).jpg,"Near-duplicate of P177 from the same session, portrait crop."
/images/library/mineral-bath/underwater-massage-side-view.jpg,mineral-bath,underwater-massage-side-view,1067,1600,portrait,good,yes,yes,underwater-massage hydrotherapy mineral-bath therapist,"Boční pohled na terapeutku, která se naklání nad vanu a míří masážní tryskou na ponořenou klientku.","Side view of a therapist leaning over the tub, directing the massage nozzle toward a submerged client.","Seitenansicht einer Therapeutin, die sich über die Wanne beugt und die Massagedüse auf die Kundin richtet.",Terapeutka reguluje tlak trysky během podvodní masáže.,A therapist adjusts the pressure jet during an underwater massage session.,Eine Therapeutin reguliert den Druckstrahl während einer Unterwassermassage.,Leceni klasicke procedury/Underwater massage (8).jpg,Part of a 10-frame underwater-massage session (P177-P186); similar angle to P180-P181.
/images/library/mineral-bath/underwater-massage-smiling-guest.jpg,mineral-bath,underwater-massage-smiling-guest,1600,1067,landscape,hero,yes,yes,underwater-massage hydrotherapy mineral-bath relaxation,"Detail usmívající se tváře ženy ve vaně, terapeutka mimo záběr vede vodní trysku.",Close-up of a smiling woman's face in the tub as a therapist works the water-jet nozzle out of frame.,"Nahaufnahme des lächelnden Gesichts einer Frau in der Wanne, während eine Therapeutin die Düse außerhalb des Bildes führt.",Uvolněná hostka si užívá podvodní masáž.,A relaxed guest enjoys an underwater massage session.,Ein entspannter Gast genießt eine Unterwassermassage.,Leceni klasicke procedury/Underwater massage (5).jpg,Strongest close-up in the underwater-massage set (P177-P186).
/images/library/mineral-bath/underwater-massage-tub-setup.jpg,mineral-bath,underwater-massage-tub-setup,1600,1067,landscape,good,yes,yes,underwater-massage hydrotherapy mineral-bath therapist balneotherapy,"Žena sedí v oválné lázeňské vaně, zatímco terapeutka v bílém se naklání a nastavuje přístroj.",Woman seated in an oval spa tub while a therapist in white leans over to adjust the equipment.,"Frau sitzt in einer ovalen Kurwanne, während eine Therapeutin in Weiß sich zur Geräteeinstellung hinüberbeugt.","Host se usazuje ve vaně, zatímco terapeutka připravuje podvodní masáž.",A guest settles into the tub as a therapist prepares an underwater jet massage.,"Ein Gast nimmt in der Wanne Platz, während eine Therapeutin eine Unterwassermassage vorbereitet.",Leceni klasicke procedury/Underwater massage (1).jpg,Part of a 10-frame underwater-massage session (P177-P186).
/images/library/mineral-bath/underwater-massage-wide-overhead.jpg,mineral-bath,underwater-massage-wide-overhead,1600,1067,landscape,good,yes,yes,underwater-massage hydrotherapy mineral-bath therapist interior,"Širší pohled shora na procedurní místnost během podvodní masáže, ve výbavě je skříň a sklenice s bylinkami na okraji vany.","Wide overhead view of the treatment room during an underwater massage, with wardrobe cabinet and a jar of herbs on the tub rim.","Weite Draufsicht auf den Behandlungsraum während einer Unterwassermassage, mit Kleiderschrank und einem Glas Kräutern am Wannenrand.",Celkový pohled na procedurní místnost během podvodní masáže.,A full view of the treatment room during an underwater jet massage session.,Ein Gesamtblick auf den Behandlungsraum während einer Unterwassermassage.,Leceni klasicke procedury/Underwater massage (9).jpg,Part of a 10-frame underwater-massage session (P177-P186); final wide shot of the set.
/images/library/mineral-bath/underwater-massage-wide-view.jpg,mineral-bath,underwater-massage-wide-view,1600,1067,landscape,good,yes,yes,underwater-massage hydrotherapy mineral-bath therapist balneotherapy,"Širší pohled shora na stejnou podvodní masáž, vedle vany je vidět židle a stupínky.","Wider overhead view of the same underwater jet massage, with a chair and steps beside the tub.","Weitere Draufsicht auf dieselbe Unterwassermassage, mit Stuhl und Stufen neben der Wanne.",Terapeutka provádí podvodní masáž v jednom z lázeňských domů v Mariánských Lázních.,A therapist guides an underwater massage session in a Mariánské Lázně spa house.,Eine Therapeutin leitet eine Unterwassermassage in einem Kurhaus in Marienbad.,Leceni klasicke procedury/Underwater massage (4).jpg,"Near-duplicate of P180 from the same session, wider crop."
/images/library/mineral-bath/woman-relaxed-pink-towel.jpg,mineral-bath,woman-relaxed-pink-towel,1600,1067,landscape,good,yes,yes,mineral-bath bathtub relaxation senior interior,"Žena odpočívá se zavřenýma očima ve dřevěné minerální vaně, hlavu má opřenou o růžový ručník.","Woman resting with eyes closed in a wooden mineral bathtub, head supported by a pink towel.","Frau ruht mit geschlossenen Augen in einer hölzernen Mineralwanne, der Kopf liegt auf einem rosa Handtuch.","Tichá pauza v teplé minerální vodě, obklopená pohodlím měkkého ručníku.","A quiet pause in warm mineral water, wrapped in the comfort of a soft towel.","Eine stille Pause im warmen Mineralwasser, geborgen in einem weichen Handtuch.",25_mineralni_koupele.jpg,Same tub setup as P033/P036 series.
/images/library/mineral-bath/woman-towel-wrap-mineral-bath.jpg,mineral-bath,woman-towel-wrap-mineral-bath,1600,1067,landscape,good,yes,yes,mineral-bath balneotherapy bathtub senior interior,Ruce omotávají bílý ručník kolem krku usmívající se ženy odpočívající v teple nasvícené minerální koupeli.,"Hands wrapping a white towel around a smiling woman's neck as she reclines in a mineral bath, warm lighting.","Hände legen einer lächelnden Frau ein weißes Handtuch um den Nacken, während sie in einem warm beleuchteten Mineralbad liegt.","Poslední teplý ručník doplní minerální koupel, než nastoupí klidná relaxace.",A final warm towel completes the mineral bath before quiet relaxation sets in.,"Ein letztes warmes Handtuch rundet das Mineralbad ab, bevor die Entspannung einsetzt.",32_mineralni_koupele.jpg,
/images/library/mineral-bath/young-woman-orchid-bath.jpg,mineral-bath,young-woman-orchid-bath,1600,1071,landscape,hero,yes,yes,mineral-bath balneotherapy therapist spa-treatment bathtub,"Usměvavá mladá žena v minerální vaně, terapeutka jí pokládá ručník za hlavu, v pozadí orchideje, jasné moderní světlo.","Smiling young woman in a mineral bathtub as a therapist places a towel behind her head, orchids on a nearby shelf, bright modern lighting.","Lächelnde junge Frau in einer Mineralwanne, eine Therapeutin legt ihr ein Handtuch hinter den Kopf, Orchideen im Hintergrund, helles modernes Licht.",Světlá a moderní podoba minerální koupele oslovuje hosty všech generací.,"Bright and contemporary, the mineral bath treatment welcomes every generation of guest.",Hell und zeitgemäß – die Mineralbad-Anwendung spricht Gäste jeder Generation an.,34_mineralni_koupele.jpg,
/images/library/nature/outdoor-tub-lakeside.jpg,nature,outdoor-tub-lakeside,1600,1600,square,hero,yes,no,nature forest lake bathtub outdoor summer,Stará měděná vana stojí jako dekorativní objekt ve vysoké trávě u lesního jezera.,An old copper bathtub stands as a decorative object in tall grass by a forest lake.,Eine alte Kupferwanne steht als dekoratives Objekt im hohen Gras an einem Waldsee.,Stará měděná vana u tichého lesního jezera připomíná hluboké spojení regionu s vodou a přírodou.,A vintage copper tub by a quiet forest lake evokes the region's deep connection to water and nature.,Eine alte Kupferwanne an einem stillen Waldsee erinnert an die enge Verbindung der Region zu Wasser und Natur.,1111.jpg,
/images/library/springs/bronze-fountain-spa-pool.jpg,springs,bronze-fountain-spa-pool,1280,853,landscape,hero,yes,no,springs fountain water detail architecture,"Zdobená bronzová fontánová hlava chrlí vodu do tyrkysového lázeňského bazénu, v pozadí mramorový sloup a mozaikový obklad.","Ornate bronze fountain head pouring water into a turquoise spa pool, marble column and mosaic tile trim behind it.","Kunstvoller Bronze-Brunnenkopf lässt Wasser in ein türkisfarbenes Wellnessbecken fließen, dahinter Marmorsäule und Mosaikfliesen.","Minerální voda proudí do bazénu skrze zdobenou bronzovou fontánu, drobný kousek lázeňského dědictví.","Mineral water flows into the pool through a sculpted bronze fountain, a small piece of spa heritage.",Mineralwasser fließt durch einen kunstvollen Bronzebrunnen ins Becken – ein Stück Kurtradition.,essential-spa.jpg,
/images/library/springs/domed-spring-pavilion.jpg,springs,domed-spring-pavilion,1600,1067,landscape,hero,yes,no,spring-pavilion colonnade fountain dome architecture,Bílý kupolovitý pavilon s kolonádovými křídly a tmavou abstraktní bronzovou fontánou na náměstí.,Domed white spa pavilion with colonnaded wings and a dark abstract bronze fountain sculpture on the plaza.,Weißer Kuppelpavillon mit kolonnadenartigen Flügeln und einer abstrakten dunklen Bronzebrunnenskulptur auf dem Platz.,Kupolovitý pavilon nad pramenem rámuje moderní bronzovou fontánu pod jasně modrou oblohou.,A domed spring pavilion frames a modern bronze fountain sculpture beneath a bright summer sky.,Ein kuppelbekrönter Quellpavillon rahmt eine moderne Bronzebrunnenskulptur unter strahlend blauem Himmel.,marienbad-17_B.jpg,
/images/library/town/aerial-central-spa-building.jpg,town,aerial-central-spa-building,1600,1066,landscape,hero,yes,no,town architecture aerial facade,"Letecký pohled na rozlehlou krémově zbarvenou lázeňskou budovu s kupolovou věží a nápisem „Centrální lázně“, v pozadí zalesněný svah, u vchodu vlajky.","Aerial view of a large cream-colored spa building with a domed tower, marked 'Centrální lázně', forested hillside behind it, flags at the entrance.","Luftaufnahme eines großen cremefarbenen Kurhausgebäudes mit Kuppelturm, beschriftet „Centrální lázně“, dahinter bewaldeter Hang, Flaggen am Eingang.",Z ptačí perspektivy dominuje historická budova Centrálních lázní lázeňskému městu pod zalesněnými kopci.,"Seen from above, the historic Centrální lázně building anchors the spa town below the wooded hills.",Von oben gesehen prägt das historische Gebäude der Centrální lázně die Kurstadt unterhalb der bewaldeten Hügel.,marienbad-10_B.jpg,"Building signage 'Centrální lázně' is visible and factual, not invented."
/images/library/town/aerial-spa-quarter.jpg,town,aerial-spa-quarter,1600,1066,landscape,hero,yes,no,aerial town park forest golden-hour,"Vyvýšený pohled na lázeňské domy na pozadí zalesněného kopce, v popředí zelený trávník.","Elevated view of spa-quarter buildings set against a forested hillside, with a green lawn in the foreground.","Erhöhter Blick auf Kurhäuser vor einem bewaldeten Hang, im Vordergrund eine grüne Rasenfläche.","Lázeňské domy se choulí pod zalesněným kopcem, zatímco večerní světlo hřeje okolní trávníky.",Spa-quarter buildings nestle beneath a wooded hillside as evening light warms the surrounding lawns.,"Kurhäuser schmiegen sich an einen bewaldeten Hang, während Abendlicht die umliegenden Rasenflächen wärmt.",marienbad-21.jpg,
/images/library/town/ornate-facade-corner.jpg,town,ornate-facade-corner,1600,1067,landscape,good,yes,no,architecture facade statue detail historic,"Rohový detail zdobné krémové lázeňské budovy se sochami na střeše, kovanými balkony a kulatým oknem.","Corner detail of an ornate cream spa building with rooftop statues, iron balconies and a rounded window.","Eckdetail eines verzierten cremefarbenen Kurhauses mit Dachfiguren, schmiedeeisernen Balkonen und einem Rundfenster.",Sochy na střeše a kované balkony dodávají rohové fasádě historické lázeňské budovy sochařský půvab.,Rooftop statues and iron balconies add sculptural flourish to a historic spa building's corner facade.,Dachfiguren und schmiedeeiserne Balkone verleihen der Eckfassade eines historischen Kurhauses skulpturalen Schwung.,marienbad-20.jpg,
/images/library/town/rococo-facade-detail.jpg,town,rococo-facade-detail,1600,1067,landscape,good,yes,no,architecture facade detail historic stucco,Pohled zdola na zdobný krémový rokokový štít se štukovými postavami a obloukovým kovaným oknem.,Upward view of an ornate cream rococo gable with stucco figures and an arched wrought-iron window.,Blick von unten auf einen verzierten cremefarbenen Rokoko-Giebel mit Stuckfiguren und einem geschmiedeten Bogenfenster.,Zdobné štukové postavy korunují rokokový štít lázeňské budovy na pozadí sytě modré oblohy.,"Ornate stucco figures crown a spa building's rococo gable, set against a deep blue sky.",Kunstvolle Stuckfiguren krönen den Rokoko-Giebel eines Kurhauses vor tiefblauem Himmel.,marienbad-19.jpg,
/images/library/town/row-of-spa-hotel-facades.jpg,town,row-of-spa-hotel-facades,1600,1076,landscape,good,yes,no,town architecture facade,"Řada honosných lázeňských fasád z 19. století s kovanými balkony, u jednoho vchodu národní vlajky, pod nimi stromořadím lemovaná ulice.","Row of ornate 19th-century spa hotel facades with wrought-iron balconies, national flags at one entrance, tree-lined street below.","Reihe prunkvoller Kurhotel-Fassaden aus dem 19. Jahrhundert mit schmiedeeisernen Balkonen, Nationalflaggen am Eingang, baumbestandene Straße darunter.",Zdobené balkony a pastelové fasády lemují ulice historické lázeňské čtvrti.,Ornate balconies and pastel facades line the streets of the historic spa quarter.,Kunstvolle Balkone und pastellfarbene Fassaden säumen die Straßen des historischen Kurviertels.,marienbad-14.jpg,"Partial hotel signage visible on corner building, not fully legible; identity not asserted."
/images/library/town/townhouse-street-corner.jpg,town,townhouse-street-corner,1600,1067,landscape,good,yes,no,town street architecture facade,Krémovo-hnědý bytový dům na rohu ulice s balkony a kavárnou v přízemí.,Cream and brown apartment building on a street corner with balconies and a ground-floor café.,Creme-braunes Wohnhaus an einer Straßenecke mit Balkonen und einem Café im Erdgeschoss.,Zaoblený rohový dům s balkony a kavárenskou terasou lemuje klidnou ulici lázeňského města.,A curved corner building with balconies and a café terrace lines a quiet spa-town street.,Ein geschwungenes Eckgebäude mit Balkonen und Café-Terrasse säumt eine ruhige Straße im Kurort.,marienbad-8.jpg,
/images/library/treatments/aqua-therapy-noodles.jpg,treatments,aqua-therapy-noodles,1071,1600,portrait,weak,no,yes,hydrotherapy physiotherapy pool therapist senior balneotherapy,Terapeutka podpírá starší ženu vznášející se na plaveckých nudlích při vodním léčebném cvičení v bazénu.,Therapist supports a senior woman floating with pool noodles during water-based therapeutic exercise.,"Therapeutin stützt eine ältere Frau, die mit Schwimmnudeln im Wasser bei einer therapeutischen Wasserübung schwebt.",Šetrné cvičení ve vodě s pomocí plaveckých nudlí usnadňuje pohyb při terapii šetrné ke kloubům.,"Gentle water-based exercise, supported by pool noodles, eases movement for joint-friendly therapy.",Sanfte Wasserübungen mit Schwimmnudeln erleichtern gelenkschonende Bewegungen in der Therapie.,Leceni klasicke procedury/Hvězda-Skalník Léčebný tělocvik v bazénu 01.jpg,Dated swimwear and hairstyling suggest an older stock photo; not clearly shot on-site.
/images/library/treatments/aqua-therapy-weights.jpg,treatments,aqua-therapy-weights,1071,1600,portrait,weak,no,yes,hydrotherapy physiotherapy pool therapist balneotherapy,Terapeutka vede staršího muže s plaveckými činkami při léčebném cvičení v bazénu.,Therapist guides an older man using floating dumbbells during pool-based therapeutic exercise.,Therapeutin leitet einen älteren Mann mit Schwimmhanteln bei einer wassergestützten Therapieübung an.,Plovoucí činky přidávají lehký odpor při léčebném cvičení v bazénu.,Buoyant dumbbells add light resistance to pool-based therapeutic exercise sessions.,Schwimmende Hanteln sorgen für leichten Widerstand bei wassergestützten Therapieübungen.,Leceni klasicke procedury/Hvězda-Skalník Léčebný tělocvik v bazénu 02.jpg,"Dated styling similar to P162, likely from the same older photo set."
/images/library/treatments/classic-back-massage.jpg,treatments,classic-back-massage,1059,1600,portrait,weak,no,yes,massage therapist spa-treatment wellness portrait,Terapeutka masíruje záda ženy ležící na břiše na masážním lůžku zabalené v bílých ručnících.,Therapist massages a woman's back as she lies face down on a treatment table wrapped in white towels.,"Therapeutin massiert den Rücken einer Frau, die bäuchlings auf einer Behandlungsliege in weiße Handtücher gehüllt liegt.",Klasická masáž zad pomáhá po dni plném procedur uvolnit napětí.,A classic back massage helps release tension after a day of treatments.,"Eine klassische Rückenmassage hilft, nach einem Tag voller Anwendungen Verspannungen zu lösen.",Leceni klasicke procedury/Hvězda-Skalník Klasická masáž 01.jpg,Dated stock-photo styling and soft-focus retouching; awkward tight crop.
/images/library/treatments/co2-gas-wrap-relax.jpg,treatments,co2-gas-wrap-relax,1600,1065,landscape,good,yes,yes,co2-gas-wrap balneotherapy spa-treatment wellness outdoor,"Žena s zavřenýma očima odpočívá, zatímco jí na břiše přikládají stříbrnou fólii plynové CO2 obálky na lůžku obklopeném rostlinami.",Woman relaxes with eyes closed as a silver CO2 gas wrap is applied to her abdomen on a plant-lined terrace bed.,"Eine Frau entspannt mit geschlossenen Augen, während eine silberne CO2-Gasfolie auf ihrem Bauch auf einer pflanzenbestandenen Terrassenliege angebracht wird.",Suchá plynová CO2 obálka se přikládá na břicho pro podporu prokrvení během chvíle odpočinku.,A dry CO2 gas wrap is applied to the abdomen to stimulate circulation during a restful moment.,"Eine trockene CO2-Gaspackung wird auf den Bauch aufgebracht, um während einer entspannten Ruhephase die Durchblutung zu fördern.",Leceni klasicke procedury/Hvězda-Skalník Plynová obálka.jpg,
/images/library/treatments/co2-pool-lounge.jpg,treatments,co2-pool-lounge,1600,848,landscape,good,yes,yes,co2-pool wellness relaxation spa-treatment interior mood-lighting,"Dva hosté v bílých županech sedí naproti sobě na lehátkách ve fialově osvětlené místnosti s CO2 lázní, bližší záběr.","Two guests in white robes sit on loungers facing each other in a purple-lit CO2 pool room, closer framing.","Zwei Gäste in weißen Bademänteln sitzen sich auf Liegen in einem violett beleuchteten CO2-Bad-Raum gegenüber, engerer Ausschnitt.",Bližší záběr zdůrazňuje výrazné fialové světlo v místnosti s CO2 lázní.,A tighter view highlights the striking purple glow of the CO2 pool treatment room.,Ein engerer Ausschnitt betont das eindrucksvolle violette Leuchten des CO2-Bad-Behandlungsraums.,05_A_CO2 Pool/CO2_Pool-2.jpg,"Near-duplicate of P155, same scene tighter crop."
/images/library/treatments/co2-pool-relaxation.jpg,treatments,co2-pool-relaxation,1600,1037,landscape,hero,yes,yes,co2-pool wellness relaxation spa-treatment interior mood-lighting,Dva hosté v bílých županech odpočívají na lehátkách v místnosti s CO2 bazénkem zalité fialovým světlem.,Two guests in white robes relax on loungers in a CO2 pool room bathed in purple ambient light.,"Zwei Gäste in weißen Bademänteln entspannen auf Liegen im CO2-Bad-Raum, getaucht in violettes Ambientelicht.","Hosté relaxují v místnosti se suchou CO2 lázní, jejíž uklidňující fialové osvětlení podporuje odpočinek.","Guests unwind in the dry CO2 pool room, its calming purple light designed to enhance relaxation.","Gäste entspannen im Raum mit dem trockenen CO2-Bad, dessen beruhigendes violettes Licht die Entspannung fördert.",05_A_CO2 Pool/CO2_Pool-1.jpg,"Near-duplicate of P156, same scene wider crop."
/images/library/treatments/co2-therapy-back-probe.jpg,treatments,co2-therapy-back-probe,1600,1067,landscape,good,yes,yes,co2-injection spa-treatment therapist detail,"Detail ruky držící kovovou sondu na zádech muže, v popředí přístroj s modrým displejem.","Close-up of a hand holding a metal probe against a man's back, with a device and blue display in the foreground.","Nahaufnahme einer Hand, die eine Metallsonde an den Rücken eines Mannes hält, im Vordergrund ein Gerät mit blauem Display.",Ošetřovací přístroj je během procedury přikládán na záda.,The treatment device is applied to the back during the session.,Das Behandlungsgerät wird während der Sitzung am Rücken angewendet.,04_A_CO2 Injection/CO2_Injection-2_B.jpg,"Near-duplicate of P192, same session and device."
/images/library/treatments/co2-therapy-neck-probe.jpg,treatments,co2-therapy-neck-probe,1600,1067,landscape,good,yes,yes,co2-injection spa-treatment therapist detail,"Terapeutka drží ruční sondu na krku a rameni muže, propojenou s přístrojem s modrým displejem.","Therapist holding a handheld probe against a man's neck and shoulder, connected to a device with a blue display.","Therapeutin hält eine Handsonde an Nacken und Schulter eines Mannes, verbunden mit einem Gerät mit blauem Display.",Ruční aplikátor ošetřuje oblast krku a ramene.,A handheld applicator delivers treatment to the neck and shoulder area.,Ein handgeführter Applikator behandelt den Bereich von Nacken und Schulter.,04_A_CO2 Injection/CO2_Injection-1.jpg,Filename indicates CO2 therapy; a needle is not clearly visible in the frame. Near-duplicate of P193.
/images/library/treatments/couple-resting-blankets.jpg,treatments,couple-resting-blankets,1600,1067,landscape,hero,yes,yes,treatments relaxation couple candle blanket spa-treatment,"Muž a žena leží vedle sebe zabalení do dek na masážních lehátkách, mezi nimi hoří svíčka.",A man and woman lie side by side wrapped in blankets on treatment beds with a lit candle between them.,"Ein Mann und eine Frau liegen in Decken gehüllt nebeneinander auf Behandlungsliegen, dazwischen eine brennende Kerze.","Pár po proceduře odpočívá vedle sebe, zahalený do dek, zatímco mezi nimi hoří svíčka.","A couple rests side by side after treatment, wrapped warm as candlelight flickers between them.","Ein Paar ruht nach der Behandlung nebeneinander, warm eingehüllt, während zwischen ihnen eine Kerze flackert.",18_mineralni_koupele.jpg,
/images/library/treatments/electrode-pad-back-closeup.jpg,treatments,electrode-pad-back-closeup,1600,1067,landscape,hero,yes,yes,electrotherapy physiotherapy therapist hands detail,"Detail rukou umisťujících dvě elektrody na horní část zad muže, propojené kabely.","Close-up of hands placing two electrode pads on a man's upper back, connected by wires.","Nahaufnahme von Händen, die zwei Elektroden am oberen Rücken eines Mannes anbringen, verbunden mit Kabeln.",Dvě elektrody jsou umístěny pro cílenou elektroterapeutickou stimulaci.,Two electrodes are placed for targeted electrotherapy stimulation.,Zwei Elektroden werden für eine gezielte elektrotherapeutische Stimulation platziert.,02_A_Electro/Electro_Ter-2.jpg,"Near-duplicate of P190, same session and shoulder area."
/images/library/treatments/electrode-pad-hip.jpg,treatments,electrode-pad-hip,1600,1067,landscape,hero,yes,yes,electrotherapy physiotherapy therapist hands detail,"Detail ruky terapeutky přikládající elektrodu na dolní část zad muže, kabely vedou k přístroji.","Close-up of a therapist's hand pressing an electrode pad onto a man's lower back, wires trailing to a device.","Nahaufnahme der Hand einer Therapeutin, die eine Elektrode auf den unteren Rücken eines Mannes drückt, Kabel führen zu einem Gerät.",Elektrody jsou umístěny pro průběh elektroléčby.,Electrode pads are positioned for a course of electrotherapy.,Elektroden werden für eine Elektrotherapie positioniert.,02_A_Electro/Electro-Ter-3_B.jpg,"Part of an electrotherapy set with P190, P191."
/images/library/treatments/electrode-pad-shoulder.jpg,treatments,electrode-pad-shoulder,1600,1067,landscape,hero,yes,yes,electrotherapy physiotherapy therapist hands detail,Detail rukou připevňujících elektrodu s popruhem na horní část zad a rameno muže.,Close-up of hands attaching a strapped electrode pad to a man's upper back and shoulder.,"Nahaufnahme von Händen, die eine mit einem Gurt befestigte Elektrode am oberen Rücken und der Schulter eines Mannes anbringen.",Terapeutka upevňuje elektrody před zahájením elektroléčby.,A therapist secures the electrodes before starting the electrotherapy session.,Eine Therapeutin befestigt die Elektroden vor Beginn der Elektrotherapie.,02_A_Electro/Electro_Ter-1.jpg,"Part of an electrotherapy set with P189, P191; similar shoulder framing to P191."
/images/library/treatments/electrotherapy-back-pads.jpg,treatments,electrotherapy-back-pads,1600,1067,landscape,weak,no,yes,spa-treatment electrotherapy physiotherapy interior,"Muž leží na břiše na lehátku, na zádech má připevněné elektrody pro elektroléčbu.",Man lying face down on a treatment table with electrotherapy pads attached to his back.,"Mann liegt bäuchlings auf einer Behandlungsliege, mit Elektroden zur Elektrotherapie auf dem Rücken.","Elektroléčba zad pomocí povrchových elektrod, standardní klasická lázeňská procedura.","Electrotherapy applied to the back using surface electrodes, a standard classic spa procedure.","Elektrotherapie mit Oberflächenelektroden am Rücken, eine klassische Standardanwendung der Kur.",Leceni klasicke procedury/Hvěžda-Skalník Elektroléčba.jpg,Dated table and lighting.
/images/library/treatments/empty-treatment-room.jpg,treatments,empty-treatment-room,1060,1600,portrait,weak,no,no,interior empty-room treatment-room,"Prázdná procedurní místnost s čalouněným lehátkem, oranžovou pruhovanou dekou a žlutými stěnami.","Empty spa treatment room with a padded table, orange striped drape and yellow walls.","Leerer Behandlungsraum mit gepolsterter Liege, orange gestreifter Decke und gelben Wänden.",Procedurní místnost připravená na klasickou lázeňskou proceduru.,A treatment room set up and ready for a classic spa procedure.,"Ein Behandlungsraum, bereit für eine klassische Kuranwendung.",Leceni klasicke procedury/Neapol Spa department (2).JPG,Dated interior; part of a set of empty procedure rooms (P172-P176).
/images/library/treatments/exercise-ball-stretch.jpg,treatments,exercise-ball-stretch,1600,1044,landscape,weak,no,yes,fitness stretching physiotherapy exercise-ball portrait,Klečící žena v růžovém tričku drží nad hlavou modrý gymnastický míč a protahuje se do strany na bílém pozadí.,Woman kneeling in a pink top holds a blue exercise ball overhead while stretching to one side against a white backdrop.,Kniende Frau in pinkfarbenem Top hält einen blauen Gymnastikball über dem Kopf und dehnt sich seitlich vor weißem Hintergrund.,Gymnastický míč přidává odpor tomuto bočnímu protahovacímu cviku.,An exercise ball adds resistance to this side-stretching therapeutic movement.,Ein Gymnastikball sorgt bei dieser seitlichen Dehnbewegung für zusätzlichen Widerstand.,Leceni klasicke procedury/Hvězda-Skalník Léčebný tělocvik individuální 02.jpg,"Generic dated stock photo on a plain studio backdrop, does not reflect the property."
/images/library/treatments/floating-relaxation-pool.jpg,treatments,floating-relaxation-pool,1600,1067,landscape,good,yes,yes,wellness relaxation pool,Žena pluje na zádech v tyrkysové vodě bazénu se zavřenýma očima a zakloněnou hlavou.,"Woman floating on her back in turquoise pool water with eyes closed, head tilted back.",Frau treibt mit geschlossenen Augen und zurückgelegtem Kopf auf dem Rücken im türkisfarbenen Poolwasser.,Beztížně se vznášející hostka v teplé vodě nechává rozplynout napětí dne.,"Floating weightless in warm water, a guest lets the tension of the day dissolve.",Schwerelos im warmen Wasser treibend lässt eine Gästin die Anspannung des Tages los.,relax-and-beauty.jpg,"Generic wellness stock imagery, no identifiable Marienbad location; modest resolution for a hero use."
/images/library/treatments/hydrojet-dry-massage-bed.jpg,treatments,hydrojet-dry-massage-bed,1600,1073,landscape,good,yes,yes,hydrojet spa-treatment interior relaxation dry-massage treatment-room,Žena odpočívá v běžném oblečení na bílém nafukovacím hydrojet lůžku v růžové ošetřovně.,A woman relaxes fully clothed on a white inflatable hydrojet massage bed in a pink treatment room.,Eine Frau entspannt in Alltagskleidung auf einer weißen aufblasbaren Hydrojet-Massageliege in einem rosafarbenen Behandlungsraum.,"Jemná vodní masáž nechá hosty odpočinout, aniž by se museli svlékat.",A gentle water-jet massage lets guests unwind without even undressing.,"Eine sanfte Wassermassage lässt Gäste entspannen, ohne sich auszuziehen.",Lymfopress a Hydrojet/Hydrojet.jpg,
/images/library/treatments/lymphatic-drainage-legs.jpg,treatments,lymphatic-drainage-legs,1600,1067,landscape,good,yes,yes,lymphatic-drainage spa-treatment compression-therapy treatment-room legs interior,"Žena leží na oranžovém lehátku, nohy má vložené v modrých pneumatických rukávech pro lymfodrenáž.",A woman lies on an orange treatment table with her legs enclosed in blue pneumatic lymphatic-drainage sleeves.,"Eine Frau liegt auf einer orangefarbenen Behandlungsliege, ihre Beine stecken in blauen pneumatischen Lymphdrainage-Manschetten.",Pneumatické kompresní rukávy jemně podporují krevní oběh během lymfodrenážní procedury.,Pneumatic compression sleeves gently boost circulation during a lymphatic-drainage session.,Pneumatische Kompressionsmanschetten fördern sanft die Durchblutung während einer Lymphdrainage-Sitzung.,Lymfopress a Hydrojet/Lymfopress.jpg,
/images/library/treatments/magnetotherapy-treatment-room.jpg,treatments,magnetotherapy-treatment-room,1600,1060,landscape,weak,no,no,interior empty-room electrotherapy physiotherapy,Prázdná procedurní místnost s obloukovým přístrojem pro magnetoterapii nad čalouněným lehátkem.,Empty treatment room with a hooped magnetotherapy device positioned over a padded table.,Leerer Behandlungsraum mit einem bügelförmigen Magnetfeldtherapiegerät über einer gepolsterten Liege.,Přístroj pro magnetoterapii připravený na dalšího pacienta.,Magnetic field therapy equipment set up and waiting for the next patient.,"Ein Magnetfeldtherapiegerät, bereit für die nächste Anwendung.",Leceni klasicke procedury/Neapol Spa department (5).JPG,Dated equipment and cabling; part of a set of empty procedure rooms (P172-P176).
